,Fecha,Pedido #,Ingresos netos (con formato),Estado,Tipo de cliente,Producto(s),Artículos vendidos,Cupón(es),Ingresos netos,Atribución,Número de factura
4493,2024-04-09 09:45:52,60631,"40,00€",completed,returning,4× Cybercola Light - Lata 33cl,4,,33.06,Desconocido,
4494,2024-04-09 09:49:07,60633,"40,00€",completed,returning,4× Cybercola Cherry - Lata 33cl,4,,33.06,Desconocido,
4495,2024-04-09 09:49:08,60634,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4496,2024-04-09 09:46:43,60632,"80,00€",completed,returning,8× Cybercola Zero - Botella 33cl,8,,66.12,Desconocido,
4497,2024-04-09 09:43:57,60630,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4498,2024-04-09 09:43:50,60629,"40,00€",completed,returning,4× Cybercola Cherry - Lata 33cl,4,,33.06,Desconocido,
4499,2024-04-09 09:38:27,60626,"50,01€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",4,,33.06,Desconocido,
4500,2024-04-09 09:37:16,60625,"40,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",4,,33.06,Desconocido,
4501,2024-04-09 09:34:40,60624,"40,00€",completed,returning,4× Cybercola Light - Botella 33 cl.,4,,33.06,Desconocido,
4502,2024-04-09 09:33:25,60623,"80,00€",completed,returning,8× Cybercola Zero - Botella 33cl,8,,66.12,Desconocido,
4503,2024-04-09 09:31:34,60622,"80,00€",completed,returning,"4× Cybercola Light - Lata 33cl, 4× Cybercola Zero - Lata 33cl",8,,66.12,Desconocido,
4504,2024-04-08 23:49:50,60620,"48,00€",completed,new,2× Cybercola Zero - Lata 33cl,2,,31.4,Desconocido,
4505,2024-04-08 21:13:13,60619,"61,00€ 30,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",3,,50.42,Desconocido,
4506,2024-04-07 23:03:22,60616,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4507,2024-04-07 22:52:59,60615,"37,50€",completed,new,2× Cybercola Pika,2,,30.99,Desconocido,
4508,2024-04-07 22:34:55,60614,"49,99€",completed,returning,"1× Cybercola Light - Lata 33cl, 4× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4509,2024-04-07 22:28:55,60613,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4510,2024-04-07 22:17:09,60612,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4511,2024-04-07 22:12:36,60611,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4512,2024-04-07 21:44:30,60610,"250,00€",completed,returning,"20× Cybercola Zero - Lata 33cl, 5× Cybercola Cherry - Lata 33cl",25,,206.61,Desconocido,
4513,2024-04-07 21:43:09,60609,"49,99€",completed,new,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4514,2024-04-07 21:10:53,60608,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 4× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4515,2024-04-07 20:56:05,60606,"50,00€",completed,new,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4516,2024-04-07 20:07:11,60604,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4517,2024-04-07 19:42:30,60602,"110,00€",completed,returning,4× Cyberpepsi  ,4,,82.64,Desconocido,
4518,2024-04-07 19:27:12,60601,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4519,2024-04-07 18:19:17,60600,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4520,2024-04-07 18:17:00,60599,"50,01€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.33,Desconocido,
4521,2024-04-07 17:53:28,60598,"60,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4522,2024-04-07 15:23:46,60597,"50,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4523,2024-04-07 14:22:17,60596,"124,99€",completed,returning,"5× Cybercola Zero - Lata 33cl, 4× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cyberpepsi  ",11,,103.3,Desconocido,
4524,2024-04-07 13:33:10,60595,"50,00€",completed,new,"2× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4525,2024-04-07 12:23:54,60594,"50,00€",completed,returning,"2× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4526,2024-04-07 11:52:06,60593,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4527,2024-04-07 11:38:12,60592,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4528,2024-04-07 11:25:58,60591,"100,01€",completed,returning,"5× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl",10,,82.65,Desconocido,
4529,2024-04-07 10:56:56,60590,"50,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4530,2024-04-06 22:57:01,60587,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4531,2024-04-06 21:42:03,60586,"50,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
4532,2024-04-06 20:55:52,60583,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4533,2024-04-06 18:08:36,60581,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4534,2024-04-06 17:31:38,60580,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4535,2024-04-06 16:34:13,60579,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4536,2024-04-06 16:16:28,60578,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4537,2024-04-06 13:21:07,60577,"50,00€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4538,2024-04-06 12:20:13,60575,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4539,2024-04-06 12:15:23,60574,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4540,2024-04-06 12:01:26,60573,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4541,2024-04-06 10:31:06,60572,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4542,2024-04-06 10:20:41,60571,"60,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4543,2024-04-06 08:55:07,60569,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4544,2024-04-06 07:54:17,60568,"144,00€",completed,returning,"9× Cybercola Light - Lata 33cl, 3× Cybercola Zero - Lata 33cl",12,,119.01,Desconocido,
4545,2024-04-06 06:40:37,60567,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4546,2024-04-06 00:28:16,60565,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4547,2024-04-05 23:47:17,60564,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4548,2024-04-05 23:03:46,60563,"28,00€",completed,returning,2× Cybercola Light - Lata 33cl,2,,23.14,Desconocido,
4549,2024-04-05 21:16:57,60560,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4550,2024-04-05 21:14:51,60559,"100,01€",completed,returning,"5× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl",10,,82.65,Desconocido,
4551,2024-04-05 20:24:07,60558,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4552,2024-04-05 20:06:53,60557,"200,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 3× Cybercola Zero - Lata 33cl, 5× Cybercola Light - Lata 33cl, 10× Cybercola Zero - Lata 33cl",20,,165.28,Desconocido,
4553,2024-04-05 19:48:14,60556,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4554,2024-04-05 19:11:32,60555,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4555,2024-04-05 18:13:26,60554,"50,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4556,2024-04-05 16:23:12,60553,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4557,2024-04-05 16:07:30,60551,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4558,2024-04-05 15:35:44,60549,"60,00€ 50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4559,2024-04-05 15:39:23,60550,"50,00€",completed,new,"2× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4560,2024-04-05 15:32:28,60548,"62,10€",completed,new,"1× Cybercola Pack experiencia, 1× Cyberpepsi  , 1× Cybercola Txirene",3,,41.32,Desconocido,
4561,2024-04-05 15:07:52,60547,"50,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4562,2024-04-05 14:24:59,60546,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4563,2024-04-05 13:33:16,60545,"50,00€",completed,returning,"4× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4564,2024-04-05 13:00:19,60542,"60,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4565,2024-04-05 12:13:40,60541,"38,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Txirene",3,,31.4,Desconocido,
4566,2024-04-05 10:36:57,60540,"25,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4567,2024-04-05 08:07:59,60538,"60,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4568,2024-04-05 05:54:12,60537,"50,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4569,2024-04-05 00:38:16,60536,"47,00€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Txirene",3,,38.84,Desconocido,
4570,2024-04-04 23:31:16,60535,"60,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4571,2024-04-04 20:58:17,60534,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4572,2024-04-04 20:50:18,60533,"38,00€",completed,new,1× Cybercola Light - Lata 33cl,1,,23.14,Desconocido,
4573,2024-04-04 20:41:14,60532,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 4× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4574,2024-04-04 20:14:50,60531,"31,50€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",2,,26.04,Desconocido,
4575,2024-04-04 19:47:58,60530,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4576,2024-04-04 19:17:55,60529,"50,00€",completed,returning,"4× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4577,2024-04-04 18:38:34,60528,"35,00€",completed,returning,1× Cyberpepsi  ,1,,20.66,Desconocido,
4578,2024-04-04 18:29:52,60527,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4579,2024-04-04 18:29:08,60526,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4580,2024-04-04 18:19:20,60525,"49,99€",completed,new,"1× Cybercola Light - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4581,2024-04-04 18:15:05,60524,"60,00€",completed,new,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4582,2024-04-04 17:46:04,60523,"100,00€",completed,returning,"5× Cybercola Light - Lata 33cl, 5× Cybercola Zero - Lata 33cl",10,,82.64,Desconocido,
4583,2024-04-04 17:35:01,60522,"50,00€",completed,new,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4584,2024-04-04 17:27:19,60521,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4585,2024-04-04 17:19:51,60520,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4586,2024-04-04 17:12:30,60519,"49,99€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4587,2024-04-04 17:01:58,60518,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4588,2024-04-04 16:16:22,60516,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4589,2024-04-04 16:01:23,60515,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4590,2024-04-04 15:59:25,60514,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4591,2024-04-04 15:38:39,60513,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4592,2024-04-04 15:37:19,60512,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4593,2024-04-04 15:30:15,60511,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4594,2024-04-04 15:29:42,60510,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4595,2024-04-04 14:58:28,60509,"60,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4596,2024-04-04 14:38:59,60508,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4597,2024-04-04 14:33:39,60507,"60,00€",completed,new,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4598,2024-04-04 14:33:03,60506,"49,99€",completed,new,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4599,2024-04-04 14:29:50,60505,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4600,2024-04-04 14:25:42,60504,"44,00€",completed,returning,"1× Cybercola Pack experiencia, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Txirene",3,,36.36,Desconocido,
4601,2024-04-04 14:03:52,60502,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4602,2024-04-04 14:03:00,60501,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4603,2024-04-04 13:57:35,60500,"50,00€",completed,new,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4604,2024-04-04 13:07:52,60499,"150,00€",completed,new,"10× Cybercola Cherry - Lata 33cl, 3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",15,,123.96,Desconocido,
4605,2024-04-04 12:52:04,60498,"50,00€",completed,new,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4606,2024-04-04 12:43:09,60497,"50,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
4607,2024-04-04 12:29:49,60496,"160,01€",completed,returning,"5× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl, 5× Cybercola Zero - Lata 33cl",15,,123.97,Desconocido,
4608,2024-04-04 12:28:01,60495,"50,00€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4609,2024-04-04 12:00:07,60494,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4610,2024-04-04 11:08:03,60488,"50,00€",completed,new,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4611,2024-04-04 11:33:42,60493,"60,00€",completed,new,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4612,2024-04-04 11:19:18,60492,"35,00€",completed,new,1× Cybercola Pack experiencia,1,,20.66,Desconocido,
4613,2024-04-04 11:16:40,60491,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4614,2024-04-04 11:13:38,60490,"50,01€",completed,new,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl",5,,41.33,Desconocido,
4615,2024-04-04 10:46:48,60487,"60,01€",completed,new,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl",5,,41.33,Desconocido,
4616,2024-04-04 10:18:40,60486,"60,00€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4617,2024-04-04 10:14:33,60485,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4618,2024-04-04 09:52:20,60483,"50,00€",completed,new,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4619,2024-04-04 07:47:01,60481,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4620,2024-04-04 09:40:22,60482,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4621,2024-04-03 23:49:19,60480,"60,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
4622,2024-04-03 22:59:35,60479,"50,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
4623,2024-04-03 22:57:16,60478,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4624,2024-04-03 22:02:48,60477,"300,00€",completed,returning,"15× Cybercola Cherry - Lata 33cl, 15× Cybercola Zero - Lata 33cl",30,,247.94,Desconocido,
4625,2024-04-03 21:31:03,60475,"60,00€",completed,returning,2× Cybercola Light - Botella 33 cl.,2,,41.32,Desconocido,
4626,2024-04-03 21:26:15,60474,"25,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4627,2024-04-03 20:54:08,60472,"50,01€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl",5,,41.33,Desconocido,
4628,2024-04-03 20:52:40,60471,"50,00€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
4629,2024-04-03 19:59:21,60470,"50,00€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4630,2024-04-03 18:56:37,60469,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
4631,2024-04-03 16:20:24,60467,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
4632,2024-04-03 16:17:41,60466,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
4633,2024-04-03 15:27:26,60465,"100,00€",completed,returning,10× Cybercola Zero - Lata 33cl,10,,82.64,Desconocido,
4634,2024-04-03 15:10:38,60464,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4635,2024-04-03 14:42:49,60463,"50,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
